Id,Title,Sub Title,Image,Type,Teaser,Content,Web Status,Admin Status,Department,Vendor,Variant Title,SKU,UPC Code,Cost of Good,Price,Compare Price,Has Inventory,Inventory Policy,Has Shipping,Tax Type,Weight,Security,SEO Title,SEO Description,Slug,Created At,Updated At
aa8c4f9c-a2d4-492e-b7b4-d85fc9108929,Optenhorst Chenin Blanc 2022,,https://images.commerce7.com/bosman-family-vineyards/images/original/bosman-family-vineyards-optenhorst-chenin-blanc-2022-1712233304872.webp,Wine,"Made from the 3rd oldest Chenin Blanc vineyard in the country, this gracious ‘grande dame’ expresses flavours of stone fruit, citrus and almond brittle in a refined and restrained manner.","<p>Made from the 3rd oldest Chenin Blanc vineyard in the country, this gracious &lsquo;grande dame&rsquo; expresses flavours of stone fruit, citrus and almond brittle in a refined and restrained manner.</p>
<p><span data-contrast=""auto"">Whole</span><span data-contrast=""none""> A cooler and wet winter gave the vines ample time to rest and build up reserves. Moderate temperatures also allowed the grapes to have a longer ripening period on the vine </span><span data-contrast=""none"">whilst producing wines that are fresh, lively and flavourful.</span><span data-contrast=""auto"">&nbsp;</span><span data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559739&quot;:0,&quot;335559740&quot;:240}"">&nbsp;</span></p>
<p><span class=""NormalTextRun SCXW192837818 BCX8"">Whole</span><span class=""NormalTextRun SCXW192837818 BCX8"">-</span><span class=""NormalTextRun SCXW192837818 BCX8"">bu</span><span class=""NormalTextRun SCXW192837818 BCX8"">nch pressed, settled overnight and the</span><span class=""NormalTextRun SCXW192837818 BCX8""> clear juice drawn off in the morning.</span> <span class=""NormalTextRun SCXW192837818 BCX8"">Spontaneous fermentation occurred in both a concrete tank and French oak barrels. The wine matured in these vessels for </span><span class=""NormalTextRun SCXW192837818 BCX8"">8</span><span class=""NormalTextRun SCXW192837818 BCX8""> months to build mouthfeel whilst </span><span class=""NormalTextRun SCXW192837818 BCX8"">retaining</span><span class=""NormalTextRun SCXW192837818 BCX8""> freshness.</span></p>
<p><span data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559739&quot;:0,&quot;335559740&quot;:240}""><span class=""TextRun SCXW173684537 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""auto""><span class=""NormalTextRun SCXW173684537 BCX8"">Pale straw with vibrant golden rim. <span class=""TextRun SCXW126246986 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""none""><span class=""NormalTextRun SCXW126246986 BCX8"">On the nose, this wine exudes enticing aromas of ripe orchard fruits, such as succulent baked apples and white pear. Hints of toasted almonds, fresh ginger and a delicate vanilla presence from the oak aging adds richness.&nbsp;</span></span></span></span></span></p>
<p><span data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559739&quot;:0,&quot;335559740&quot;:240}""><strong><span class=""TextRun SCXW55492319 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""auto""><span class=""NormalTextRun SCXW55492319 BCX8"">VARIETAL:</span></span></strong><span class=""TextRun SCXW55492319 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""auto""><span class=""NormalTextRun SCXW55492319 BCX8""> Chenin Blanc 100%.</span></span></span></p>
<p><span data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559739&quot;:0,&quot;335559740&quot;:240}""> <a href=""https://bosmanwines.com/wp-content/uploads/2023/10/Factsheet_Optenhorst_CheninBlanc_2022-1.pdf"">Optenhorst Chenin Blanc 2022 Tasting Note</a></span></p>",Available,Available,,,750ml,OPTCHB22,,62.96,400.00,,,Back Order,1,Wine,0,Public,Optenhorst Chenin Blanc 2022,"Made from the 3rd oldest Chenin Blanc vineyard in the country, this gracious &lsquo;grande dame&rsquo; expresses flavours of stone fruit, citrus and almond...",optenhorst-chenin-blanc-2021,2023-03-27 14:29:12,2024-04-04 14:21:59
ace72131-241e-498b-a0be-93c8d2556a37,Still Water 500ml,,,General Merchandise,,,Not Available,Available,,,WATER,stillwater500ml,,5.00,20.00,,,Back Order,1,General Merchandise,0,Public,Still Water 500ml,,still-water-500ml-,2024-03-06 15:55:39,2024-03-06 15:55:39
b0ba893f-70d9-40a1-a0d2-92f02e118020,Ultimate 6,,https://images.commerce7.com/bosman-family-vineyards/images/original/1-1680007586890.jpg,Bundle,,,Available,Available,,,Ultimate 6,ULT6,,,1470.00,,,Back Order,,Not Taxable,0,Public,Ultimate 6,,ultimate-6,2023-03-28 14:44:21,2023-03-28 14:46:46
b13a9298-5805-45f6-a7cc-81569cd4a24a,Tasting,,,Reservation,,,Available,Available,Wine,,Tasting,tasting,,,,,,Dont Sell,,Wine,0,Public,Tasting,,tasting,2023-02-01 16:18:48,2024-02-07 13:11:52
b1517aa2-c52d-49c2-8514-ee98d8d241bf,Twyfeling Cinsaut 2021,,https://images.commerce7.com/bosman-family-vineyards/images/original/bosman-family-vineyards-cinsaut-twyfeling-2021-1712233389594.webp,Wine,Cinsaut was one of the cornerstone varieties in the Bovlei valley in the previous century. This wine is a toast to rediscovering what the old farmers deemed fit for the valley we call home.,"<p>An old-fashioned wine with a modern edge. This 5 star wine will impress the best!</p>
<p><span class=""NormalTextRun SCXW215519758 BCX8"">This is our humble (and modern) take on what a Wellington bush vine </span><span class=""NormalTextRun SpellingErrorV2Themed SCXW215519758 BCX8"">Cinsaut</span> <span class=""NormalTextRun SCXW215519758 BCX8"">could</span><span class=""NormalTextRun SCXW215519758 BCX8""> look like</span><span class=""NormalTextRun SCXW215519758 BCX8"">.&nbsp;</span> <span class=""NormalTextRun SCXW215519758 BCX8"">The vineyard is harvested in 3 components, picked only days apart. The grapes are hand sorted, de-stemmed and slightly crushed. Spontaneous fermentation is </span><span class=""NormalTextRun SCXW215519758 BCX8"">facilitated</span><span class=""NormalTextRun SCXW215519758 BCX8""> with daily punch downs and pump overs. A total of 10% of the wine fermented as a whole bunch </span><span class=""NormalTextRun SCXW215519758 BCX8"">component</span><span class=""NormalTextRun SCXW215519758 BCX8""> and 10% with stem contact to add freshness and complexity. The wine spent extended time on the skins after fermentation. Followed by a </span><span class=""NormalTextRun ContextualSpellingAndGrammarErrorV2Themed SCXW215519758 BCX8"">12 month</span><span class=""NormalTextRun SCXW215519758 BCX8""> maturation period in 225L and 500L French oak barrels. The 2021 vintage saw 12% new oak. Gently filtered.</span></p>
<p><span class=""EOP SCXW184042406 BCX8"" data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559739&quot;:0,&quot;335559740&quot;:240}""><span class=""TextRun SCXW78046611 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""auto""><span class=""NormalTextRun SCXW78046611 BCX8"">Deep plum centre with purple rim. <span class=""NormalTextRun SCXW221946214 BCX8"">Lovely fresh berry flavours with hints </span><span class=""NormalTextRun SCXW221946214 BCX8"">of tobacco, spice and savoury notes</span><span class=""NormalTextRun SCXW221946214 BCX8"">. <span class=""TextRun SCXW85063006 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""auto""><span class=""NormalTextRun SCXW85063006 BCX8"">Luscious and concentrated although of medium body. A bold wine with an elegant structure.</span></span></span></span></span></span></p>
<p><span class=""EOP SCXW184042406 BCX8"" data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559739&quot;:0,&quot;335559740&quot;:240}""><span class=""TextRun SCXW78046611 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""auto""><span class=""NormalTextRun SCXW78046611 BCX8""><span class=""NormalTextRun SCXW221946214 BCX8""><span class=""TextRun SCXW85063006 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""auto""><strong><span class=""TextRun SCXW158409803 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""auto""><span class=""NormalTextRun SCXW158409803 BCX8"">VARIETAL:</span></span></strong><span class=""TextRun SCXW158409803 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""auto""> <span class=""NormalTextRun SpellingErrorV2Themed SpellingErrorHighlight SCXW158409803 BCX8"">Cinsaut</span><span class=""NormalTextRun SCXW158409803 BCX8""> 100%.</span></span></span></span></span></span></span></p>
<p><span class=""EOP SCXW184042406 BCX8"" data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559739&quot;:0,&quot;335559740&quot;:240}""><span class=""TextRun SCXW78046611 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""auto""><span class=""NormalTextRun SCXW78046611 BCX8""><span class=""NormalTextRun SCXW221946214 BCX8""><span class=""TextRun SCXW85063006 BCX8"" lang=""EN-GB"" xml:lang=""EN-GB"" data-contrast=""auto""><span class=""EOP SCXW158409803 BCX8"" data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559739&quot;:0,&quot;335559740&quot;:276}""><a href=""https://bosmanwines.com/wp-content/uploads/2023/10/Fact-Sheet_Twyfeling-Cinsaut_2021.pdf"">Twyfeling Cinsaut 2021 Tasting Note</a></span></span></span></span></span></span></p>",Available,Available,,,750ml,TWYCIN21,,59.56,275.00,,,Back Order,1,Wine,0,Public,Twyfeling Cinsaut 2021,"An old-fashioned wine with a modern edge. This 5 star wine will impress the best!
This is our humble (and modern) take on what a Wellington bush vine Cinsaut...",twyfeling-cinsaut-2020,2023-03-27 14:30:43,2024-04-04 14:23:19
b1c2f2a2-9260-4190-9b4a-65a07c8869d8,Fides Grenache Blanc 2019,,https://images.commerce7.com/bosman-family-vineyards/images/original/bosman-family-vineyards-fides-grenache-blanc-1712232782541.webp,Wine,"The Bosman orange wine, Fides, is made from a single vineyard of Grenache Blanc which is naturally fermented.  

The name Fides is taken from the Bosman family motto: ‘Fides, Spes et Amor’ meaning Faith, Hope and Love. Fides reminds us of the trust necessary between people and nature to craft something truly remarkable.","<div class=""et_pb_row_inner et_pb_row_inner_1"">
<div class=""et_pb_column et_pb_column_4_4 et_pb_column_inner et_pb_column_inner_1 et-last-child"">
<div class=""et_pb_module et_pb_text et_pb_text_2  et_pb_text_align_left et_pb_bg_layout_light"">
<div class=""et_pb_text_inner"">
<div class=""et_pb_row_inner et_pb_row_inner_1"">
<div class=""et_pb_column et_pb_column_4_4 et_pb_column_inner et_pb_column_inner_1 et-last-child"">
<div class=""et_pb_module et_pb_text et_pb_text_2  et_pb_text_align_left et_pb_bg_layout_light"">
<div class=""et_pb_text_inner"">
<p>This show-stopping orange wine was made according to a 6000-year-old tradition. The Fides Grenache Blanc 2019 wine was naturally fermented and matured in neutral vessels.</p>
<p>Complex dried, waxy orange peel, marzipan with secondary fruit characters. Instead of simply tasting fruit or flowers this wines tastes of bruised apple, por pourri and candied peel.</p>
<p><strong>VARIETAL: </strong>Grenache Blanc (Skin Contact).</p>
<p><a href=""https://bosmanwines.com/wp-content/uploads/2022/05/FactSheet_Fides_2019-NEW.pdf"">Fides Grenache Blanc 2019 Tasting Note </a></p>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
<div class=""et_pb_row_inner et_pb_row_inner_2 et_pb_gutters2"">
<div class=""et_pb_column et_pb_column_1_3 et_pb_column_inner et_pb_column_inner_2"">
<div class=""et_pb_module et_pb_blurb et_pb_blurb_0  et_pb_text_align_left  et_pb_blurb_position_left et_pb_bg_layout_light"">
<div class=""et_pb_blurb_content"">
<div class=""et_pb_main_blurb_image"">&nbsp;</div>
</div>
</div>
</div>
</div>",Available,Available,,,750ml,FIDGRB19,,41.88,250.00,,,Back Order,1,Wine,0,Public,Fides Grenache Blanc 2019,This show-stopping orange wine was made according to a 6000-year-old tradition. The Fides Grenache Blanc 2019 wine was naturally fermented and...,fides-grenache-blanc-2019,2023-03-27 14:10:00,2024-04-04 14:13:11
b516be91-16ac-49c4-b76e-e17f45d30fd6,Glass of Adama White,Glass of Adama White,,General Merchandise,,,Not Available,Available,,,Glass of wine,GLADAMAWHT,,10.00,70.00,,,Back Order,,General Merchandise,0.05,Public,Glass of Adama White,,glass-of-adama-white,2024-03-20 10:54:25,2024-03-20 10:54:25
b547066d-b41a-43ea-bc32-0136187a6d87,Triple T 2020 | Limited Edition,,https://images.commerce7.com/bosman-family-vineyards/images/original/susanstansley_uha_triplet_2020-1685000945251.png,Wine,,"<p>It is a blend of a barrel each of Tannat, Touriga Franca and Tinta Barocca, hence the jaunty name Triple T.</p>
<p>Tannat, orginally from France and now planted prolifically in Uruguay, is very rare in South Africa, but, as you know, the Bosman Adama Vine Nursery propagates the country&rsquo;s grafted vines, and so we have little pockets of almost every wine varietal you can think of &hellip; every adventurous winemaker&rsquo;s dream and Corlea&rsquo;s happy place.</p>
<p>So, she blended the Tannat with two Portuguese Port varieties to create a rich, dark wine with a bouquet of dark fruit, dried herbs, sweet spices and velvety tannins, the perfect wine for a cosy winter meal.</p>
<p><strong>VARIETAL:&nbsp;</strong>Tannat 55%, Touriga Franca 27%, Tinta Barocca 18%.</p>
<p>&nbsp;</p>",Not Available,Available,,,750ml,SUSTTT20,,45.00,260.00,,,Back Order,1,Wine,0,Public,Triple T 2020 | Limited Edition,"It is a blend of a barrel each of Tannat, Touriga Franca and Tinta Barocca, hence the jaunty name Triple T.
Tannat, orginally from France and now planted...",triple-t-2020-limited-edition-,2023-05-25 09:52:03,2023-08-24 15:05:00
b6de0f6d-c960-49ae-99f1-b032610e518e,Upper Hemel-en-Aarde Sauvignon Blanc 2023,,https://images.commerce7.com/bosman-family-vineyards/images/original/bosman-family-vineyards-upper-hemel-en-aarde-sauvignon-blanc-2023-1712233566024.webp,Wine,"Beautiful mouth feel with a long fruit packed finish. 

An ideal aperitif but it also pairs well with a green vegetable medley, seafood, goat’s cheese or crisp salads.","<p><span class=""TextRun SCXW71900032 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""><span class=""NormalTextRun SCXW71900032 BCX8"">This wine expresses keenly its cool climate origins exhibiting fruity flavours balanced by flinty, botanical accents that remind one of &lsquo;fynbos&rsquo;.</span></span></p>
<p><span class=""TextRun SCXW217021128 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""><span class=""NormalTextRun SCXW217021128 BCX8"">The cooled grapes are hand</span><span class=""NormalTextRun SCXW217021128 BCX8"">-</span></span><span class=""TrackChangeTextInsertion TrackedChange SCXW217021128 BCX8""><span class=""TextRun SCXW217021128 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""><span class=""NormalTextRun SCXW217021128 BCX8"">sorted,</span></span></span><span class=""TextRun SCXW217021128 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""> <span class=""NormalTextRun SCXW217021128 BCX8"">destemmed</span><span class=""NormalTextRun SCXW217021128 BCX8""> and pressed to settle and clear </span><span class=""NormalTextRun SCXW217021128 BCX8"">overnight</span><span class=""NormalTextRun SCXW217021128 BCX8"">.&nbsp;</span> <span class=""NormalTextRun SCXW217021128 BCX8"">The settled juice is then inoculated and fermented at cool temperature</span><span class=""NormalTextRun SCXW217021128 BCX8"">s to ensure </span><span class=""NormalTextRun SCXW217021128 BCX8"">complex compounded flavours</span><span class=""NormalTextRun SCXW217021128 BCX8""> that develop over an extended fermentation period</span><span class=""NormalTextRun SCXW217021128 BCX8"">.&nbsp;</span><span class=""NormalTextRun SCXW217021128 BCX8"">&nbsp;</span> <span class=""NormalTextRun SCXW217021128 BCX8"">Components are blended two months prior to bottling.&nbsp;</span></span></p>
<p><span class=""TrackChangeTextInsertion TrackedChange TrackChangeHoverSelectColorRed SCXW71900032 BCX8""><span class=""TextRun SCXW71900032 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""><span class=""NormalTextRun TrackChangeHoverSelectHighlightRed SCXW71900032 BCX8""><span class=""NormalTextRun SCXW266426814 BCX8"">A v</span><span class=""NormalTextRun SCXW266426814 BCX8"">ibrant green heart with </span><span class=""NormalTextRun SCXW266426814 BCX8"">a </span><span class=""NormalTextRun SCXW266426814 BCX8"">lime green rim.&nbsp;</span></span></span></span></p>
<p><strong><span class=""TrackChangeTextInsertion TrackedChange TrackChangeHoverSelectColorRed SCXW71900032 BCX8""><span class=""TextRun SCXW71900032 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""><span class=""NormalTextRun TrackChangeHoverSelectHighlightRed SCXW71900032 BCX8""><span class=""NormalTextRun SCXW266426814 BCX8"">VARIETAL: </span></span></span></span></strong><span class=""TrackChangeTextInsertion TrackedChange TrackChangeHoverSelectColorRed SCXW71900032 BCX8""><span class=""TextRun SCXW71900032 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""><span class=""NormalTextRun TrackChangeHoverSelectHighlightRed SCXW71900032 BCX8""><span class=""NormalTextRun SCXW266426814 BCX8"">100% Sauvignon Blanc.</span></span></span></span></p>
<p><span class=""TrackChangeTextInsertion TrackedChange TrackChangeHoverSelectColorRed SCXW71900032 BCX8""><span class=""TextRun SCXW71900032 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""><span class=""NormalTextRun TrackChangeHoverSelectHighlightRed SCXW71900032 BCX8""><span class=""NormalTextRun SCXW266426814 BCX8""><a href=""https://bosmanwines.com/wp-content/uploads/2024/01/FactSheet_UHA_SauvBlanc_2023.pdf"">Upper Hemel-en-Aarde Sauvignon Blanc 2023 Tasting Note </a></span></span></span></span></p>
<p>&nbsp;</p>
<p>&nbsp;</p>",Available,Available,,,750ml,UHASAB23,,44.71,150.00,,,Back Order,1,Wine,0,Public,Upper Hemel-en-Aarde Sauvignon Blanc 2023,"This wine expresses keenly its cool climate origins exhibiting fruity flavours balanced by flinty, botanical accents that remind one of...",upper-hemel-en-aarde-sauvignon-blanc-2022,2023-03-27 14:35:08,2024-04-04 14:26:15
b8072f8b-be2a-4d14-9330-6caa741e5ee5,prawn wontons,prawn wontons,,Wine,,,Not Available,Available,,,prawn wontons,PRAWNWON,,70.00,120.00,,,Back Order,,Food,0.1,Public,prawn wontons,,prawn-wontons,2024-03-20 11:12:37,2024-03-20 11:12:37
b9baea53-ca92-4a42-a5a6-c999d6f64eef,Red Cappuccino,Red Cappuccino,,General Merchandise,,,Not Available,Available,,,Red Cappuccino,CAPRED,,10.00,30.00,,,Back Order,,General Merchandise,0.05,Public,Red Cappuccino,,red-cappuccino,2024-01-31 13:53:19,2024-03-19 11:14:47
bb5c0a5d-b671-41e9-9e5d-5dbc25a1f088,Adama White,,https://images.commerce7.com/bosman-family-vineyards/images/original/bosman_adama_white_2013-1712155410380.jpg,Wine,,,Available,Available,,,Adama White 2013,ADAWHT13,,45.00,350.00,,,Back Order,1,Wine,0,Public,Adama White,,adama-white-2013,2024-04-03 16:09:01,2024-04-03 16:43:40
bbdc6cd2-dff2-443f-a81c-3ddedf28f79f,caprese,caprese,,General Merchandise,,,Not Available,Available,,,caprese,caprese,,37.00,90.00,,,Back Order,1,General Merchandise,0.1,Public,caprese,,caprese,2024-01-31 14:17:51,2024-01-31 14:17:51
bc3058fa-caee-4484-a5b2-618022e44a0a,Premium tasting,,,Tasting,,,Available,Available,,,tasting,premium,,,150.00,,,Back Order,1,Wine,0,Public,Premium tasting,,premium-tasting,2023-12-07 12:23:30,2023-12-07 12:23:30
bcd2a91e-4a84-44ab-89f1-c97d75716922,Glass of Wine,,,General Merchandise,,,Not Available,Available,,,GLASS OF WINE,GLASSOFWINE,,12.00,30.00,,,Back Order,1,General Merchandise,0,Public,Glass of Wine,,glass-of-wine,2024-03-06 15:13:31,2024-03-06 15:13:48
c270d616-4c26-4845-8325-0a8ab4e7e8d9,mushroom flatbread,mushroom flatbread,,General Merchandise,,,Not Available,Available,,,mushroom flatbread,MUSHROOMFLAT,,50.00,120.00,,,Back Order,,General Merchandise,0.1,Public,mushroom flatbread,,mushroom-flatbread,2024-03-20 11:21:18,2024-03-20 11:21:18
c3b9bfd6-c5fe-4109-8687-b865a182dbd7,Family Favourites 6,,https://images.commerce7.com/bosman-family-vineyards/images/original/2-1680007622070.jpg,Bundle,,,Available,Available,,,Family Favourites 6,FAMFAV6,,,850.00,,,Back Order,,Not Taxable,0,Public,Family Favourites 6,,family-favourites-6,2023-03-28 11:41:23,2023-03-28 14:47:26
c3d13cea-bdf3-4f83-861f-25ab0aaef795,Rosé all day!,SPECIAL OFFER!,https://images.commerce7.com/bosman-family-vineyards/images/original/img_5766-1699601843196.jpg,Bundle,Buy 12 bottles of Rosé for the price of 9.,"<p>SPECIAL OFFER!</p>
<p>Buy 12 bottles of Ros&eacute; for the price of 9.</p>
<p>FREE DELIVERY included.</p>",Not Available,Available,,,12 bottle selection,RAD12,,,855.00,1140.00,,Back Order,,Not Taxable,0,Public,Rosé all day!,"SPECIAL OFFER!
Buy 12 bottles of Ros&eacute; for the price of 9.
FREE DELIVERY included.",rose-all-day-,2023-11-10 09:38:06,2023-12-21 10:52:02
c711eaeb-1bcd-4fdd-9076-64390207fbe0,Fides Grenache Blanc,,https://images.commerce7.com/bosman-family-vineyards/images/original/bosman-fides-grenache-blanc-1-1712154062301.jpg,Wine,,,Available,Available,,,Fides Grenache Blanc 2014,FIDGRB14,,45.00,440.00,,,Back Order,1,Wine,0,Public,Fides Grenache Blanc,,fides-grenache-blanc,2024-04-03 16:21:21,2024-04-03 16:24:43
c835b114-36c0-4531-8fbf-30d2f342ed30,Tasting Room Voucher,,https://images.commerce7.com/bosman-family-vineyards/images/original/peartree_7-1706014847568.jpg,Gift Card,Voucher to the value of R7593.26.,,Available,Available,,,Voucher,Tastevouch,,7593.26,7593.26,,,Back Order,,Not Taxable,0,Public,Tasting Room Voucher,,tasting-room-voucher,2024-01-23 15:00:32,2024-01-23 15:11:46
ca7618d6-63c2-4fe1-ba37-3fd4ded53de6,Pinotage 2014,,,Wine,,,Not Available,Available,,,750ml,PIN2014,,45.00,575.00,,,Back Order,1,Wine,0,Public,Pinotage 2014,,pinotage-2014,2024-02-26 16:16:50,2024-04-03 14:15:40
cbe8d489-2c76-46f5-992d-527c165a2081,Nature & Sun Grenache Noir 2023,,https://images.commerce7.com/bosman-family-vineyards/images/original/bosman_nature_and_sun_grenache_noir_1-1679919957088.png,Wine,"Nature and Sun is the wine range in which Bosman Family Vineyards explore Organic winemaking. It fits the Bosman philosophy well as it is a production system that sustains and regenerates soils and ecosystems. It relies on our environment, on biodiversity and it seeks to plant what is deemed best in local conditions and to adapt systems to support this. It combines tradition, innovation and science and its goal is a better life for all.","<p><span class=""NormalTextRun SCXW67407030 BCX8"">The </span><span class=""NormalTextRun SCXW67407030 BCX8"">Grenache</span> <span class=""NormalTextRun SCXW67407030 BCX8"">noir </span><span class=""NormalTextRun SCXW67407030 BCX8"">vineyard is called </span><span class=""NormalTextRun SpellingErrorV2Themed SpellingErrorHighlight SCXW67407030 BCX8"">Gesamentlike</span><span class=""NormalTextRun SCXW67407030 BCX8""> Wei (communal pasture</span><span class=""NormalTextRun SCXW67407030 BCX8"">)</span><span class=""NormalTextRun SCXW67407030 BCX8""> and was planted in 2016.</span></p>
<p><span class=""NormalTextRun SCXW67407030 BCX8""><span class=""TextRun SCXW84536970 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""><span class=""NormalTextRun SCXW84536970 BCX8"">Hand harvested on </span></span><span class=""TrackChangeTextInsertion TrackedChange SCXW84536970 BCX8""><span class=""TextRun SCXW84536970 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""><span class=""NormalTextRun SCXW84536970 BCX8"">8</span></span></span><span class=""TrackChangeTextInsertion TrackedChange SCXW84536970 BCX8""><span class=""TrackedChange SCXW84536970 BCX8""><span class=""TextRun SCXW84536970 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""><span class=""NormalTextRun Superscript SCXW84536970 BCX8"" data-fontsize=""10"">th</span></span></span></span><span class=""TrackChangeTextInsertion TrackedChange SCXW84536970 BCX8""><span class=""TextRun SCXW84536970 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""><span class=""NormalTextRun SCXW84536970 BCX8""> of&nbsp;</span></span></span> <span class=""TrackChangeTextInsertion TrackedChange SCXW84536970 BCX8""><span class=""TextRun SCXW84536970 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""><span class=""NormalTextRun SCXW84536970 BCX8"">March 2022.</span></span></span><span class=""TextRun SCXW84536970 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""> <span class=""NormalTextRun SCXW84536970 BCX8"">Destemmed to stainless steel tank. Natural </span><span class=""NormalTextRun SCXW84536970 BCX8"">fermentation, with pressing at 5</span><span class=""NormalTextRun SCXW84536970 BCX8"">&deg; </span><span class=""NormalTextRun SCXW84536970 BCX8"">balling (total time on skins 3 days).</span><span class=""NormalTextRun SCXW84536970 BCX8""> Uninoculated</span> <span class=""NormalTextRun SCXW84536970 BCX8"">m</span><span class=""NormalTextRun SCXW84536970 BCX8"">alolactic fermentation. No additions of acidity.</span><span class=""NormalTextRun SCXW84536970 BCX8""> Unoaked. The intention was seeking the fine tension and clarity of young vine-fruit, whilst exploring the specific imprint organic viticulture would have on expression.</span></span></span></p>
<p><span class=""NormalTextRun SCXW67407030 BCX8""><span class=""TextRun SCXW84536970 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""><span class=""NormalTextRun SCXW84536970 BCX8""><span class=""NormalTextRun SCXW35486956 BCX8"">Ruby medium</span><span class=""NormalTextRun SCXW35486956 BCX8"">,</span><span class=""NormalTextRun SCXW35486956 BCX8""> to light colour with garnet rim. <span class=""NormalTextRun SCXW225738175 BCX8"">Delicate </span><span class=""NormalTextRun SCXW225738175 BCX8"">violet, raspberry and red plum. Some notes of scrub, almost hoppy. <span class=""TextRun SCXW240415104 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""><span class=""NormalTextRun SCXW240415104 BCX8"">Light to medium </span><span class=""NormalTextRun SCXW240415104 BCX8"">style with a </span><span class=""NormalTextRun SCXW240415104 BCX8"">lively finish.</span></span><span class=""EOP SCXW240415104 BCX8"" data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559739&quot;:0,&quot;335559740&quot;:240}"">&nbsp;</span></span></span></span></span></span></p>
<p><span class=""NormalTextRun SCXW67407030 BCX8""><span class=""TextRun SCXW84536970 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""><span class=""NormalTextRun SCXW84536970 BCX8""><span class=""NormalTextRun SCXW35486956 BCX8""><span class=""NormalTextRun SCXW225738175 BCX8""><span class=""EOP SCXW240415104 BCX8"" data-ccp-props=""{&quot;201341983&quot;:0,&quot;335559739&quot;:0,&quot;335559740&quot;:240}""><strong><span class=""TextRun SCXW127520977 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""><span class=""NormalTextRun SCXW127520977 BCX8"">VARIETAL:</span></span></strong><span class=""TextRun SCXW127520977 BCX8"" lang=""EN-ZA"" xml:lang=""EN-ZA"" data-contrast=""auto""> <span class=""NormalTextRun SCXW127520977 BCX8"">100% </span><span class=""NormalTextRun SCXW127520977 BCX8"">Grenache Noir.</span></span></span></span></span></span></span></span></p>
<p>&nbsp;</p>",Available,Available,,,750ml,NATGRN23,,29.72,160.00,,,Back Order,1,Wine,0,Public,Nature & Sun Grenache Noir 2023,"The Grenache noir vineyard is called Gesamentlike Wei (communal pasture) and was planted in 2016.
Hand harvested on 8th of  March 2022. Destemmed to...",nature-sun-grenache-noir-2022,2023-03-27 14:26:11,2024-03-19 11:05:25
